codigo_postal,balanced_kmeans,latitud,longitud,zone,subzone
72762,green,19.0559978485107,-98.312744140625,Puebla,1.0
72764,green,19.0609741210938,-98.3296051025391,Puebla,1.0
72765,green,19.069299697876,-98.3270111083984,Puebla,1.0
72766,red,19.0865440368652,-98.3239593505859,Puebla,2.0
72767,green,19.0785274505615,-98.3071212768555,Puebla,1.0
72768,red,19.0788726806641,-98.2938613891602,Puebla,1.0
72770,green,19.0397415161133,-98.3856353759766,Puebla,1.0
72772,red,19.0729961395264,-98.2883987426758,Puebla,1.0
72774,red,19.0705680847168,-98.2743988037109,Puebla,1.0
72775,red,19.0728912353516,-98.2678146362305,Puebla,1.0
72776,red,19.0643138885498,-98.2755584716797,Puebla,1.0
72777,red,19.0713233947754,-98.2823486328125,Puebla,1.0
72778,green,19.0608253479004,-98.2983779907227,Puebla,1.0
72788,green,19.0376358032227,-98.3852005004883,Puebla,1.0
72803,green,19.0489768981934,-98.2807540893555,Puebla,1.0
72805,green,19.0625038146973,-98.2893295288086,Puebla,1.0
72810,green,19.0519714355469,-98.2919464111328,Puebla,1.0
72813,green,19.0504894256592,-98.2767944335938,Puebla,1.0
72814,red,19.0589694976807,-98.2775955200195,Puebla,1.0
72815,green,19.0459461212158,-98.303955078125,Puebla,1.0
72817,green,19.0442123413086,-98.3126220703125,Puebla,1.0
72819,green,19.054443359375,-98.2863998413086,Puebla,1.0
72820,green,19.029972076416,-98.2772750854492,Puebla,1.0
72823,green,19.0320339202881,-98.2863464355469,Puebla,1.0
72824,green,19.0374031066895,-98.2574615478516,Puebla,2.0
72825,green,19.0216808319092,-98.2522888183594,Puebla,2.0
72826,green,18.9899654388428,-98.2804870605469,Puebla,1.0
72828,green,19.0046558380127,-98.295295715332,Puebla,1.0
72830,green,18.9994506835938,-98.2627410888672,Puebla,2.0
72836,red,23.9335918426514,-102.5096969604492,Puebla,2.0
72840,green,19.0263557434082,-98.3218154907227,Puebla,1.0
72843,green,19.0317878723145,-98.3180389404297,Puebla,1.0
72845,green,19.0116863250732,-98.3061904907227,Puebla,1.0
72846,green,19.0223751068115,-98.3054885864258,Puebla,1.0
72848,green,19.0397262573242,-98.3411636352539,Puebla,1.0
72850,green,18.9768486022949,-98.3028182983398,Puebla,1.0
72860,green,18.9941883087158,-98.3281326293945,Puebla,1.0
72861,gold,18.9253597259522,-98.3491821289063,Puebla,3.0
72863,gold,18.9262809753418,-98.318115234375,Puebla,3.0
72864,green,18.9839305877686,-98.3243103027344,Puebla,1.0
72867,gold,18.8549938201904,-98.3300170898438,Puebla,3.0
72900,red,19.1579761505127,-98.099967956543,Puebla,3.0
72943,blue,19.079216003418,-98.0976715087891,Puebla,1.0
72960,gold,18.9461555480957,-98.1616592407227,Puebla,1.0
72967,gold,18.9450435638428,-98.2601470947266,Puebla,3.0
72968,blue,19.0515460968018,-98.1748657226563,Puebla,2.0
72970,gold,18.8536472320557,-98.1635437011719,Puebla,1.0
72971,gold,18.9019641876221,-98.222297668457,Puebla,1.0
72973,gold,18.8852462768555,-98.1990051269531,Puebla,1.0
72975,gold,18.8848495483398,-98.1831665039063,Puebla,1.0
72977,gold,18.8539600372314,-98.1884994506836,Puebla,1.0
72978,gold,18.8481922149658,-98.2000427246094,Puebla,1.0
72980,blue,19.0420074462891,-98.0447463989258,Puebla,1.0
72983,blue,19.0487194061279,-98.0167770385742,Puebla,1.0
72984,blue,19.0674610137939,-98.0662384033203,Puebla,1.0
72985,blue,19.0732803344727,-98.0381546020508,Puebla,1.0
72986,blue,19.0335903167725,-97.9980621337891,Puebla,1.0
72987,blue,19.0259609222412,-98.0263977050781,Puebla,1.0
72988,blue,19.0111427307129,-98.0813369750977,Puebla,1.0
72989,blue,19.0064373016357,-98.1237106323242,Puebla,1.0
72990,blue,19.0483417510986,-98.0927963256836,Puebla,1.0
72992,blue,19.0423145294189,-98.0870971679688,Puebla,1.0
72993,blue,19.0470390319824,-98.1245422363281,Puebla,1.0
72994,blue,19.048957824707,-98.0746002197266,Puebla,1.0
72995,blue,19.0347671508789,-98.1186676025391,Puebla,1.0
72996,blue,19.0432395935059,-98.0826797485352,Puebla,1.0
72997,blue,19.0621299743652,-98.0911865234375,Puebla,1.0
74160,red,19.1611633300781,-98.4059448242188,Puebla,2.0
74162,red,19.1308860778809,-98.4848175048828,Puebla,2.0
74165,red,19.1982669830322,-98.4397354125977,Puebla,2.0
74166,red,19.1616439819336,-98.4186019897461,Puebla,2.0
74167,red,19.2013397216797,-98.4199066162109,Puebla,2.0
74168,red,19.1277275085449,-98.3706436157227,Puebla,2.0
74169,red,19.2128582000732,-98.3768081665039,Puebla,2.0
